,Unnamed: 0,Monit_MAP_CODE1,Year,avg(PIN),avg(ACRES_POLY),avg(TOTAL_TAX),avg(TAX_CAPAC),avg(FIN_SQ_FT),avg(NUM_UNITS),avg(EMV_LAND),avg(EMV_TOTAL),avg(GARAGESQFT),avg(EMV_BLDG),avg(SALE_VALUE),avg(ACRES_DEED),avg(YEAR_BUILT),count(PIN),count(ACRES_POLY),count(TOTAL_TAX),count(TAX_CAPAC),count(FIN_SQ_FT),count(NUM_UNITS),count(EMV_LAND),count(EMV_TOTAL),count(GARAGESQFT),count(EMV_BLDG),count(SALE_VALUE),count(ACRES_DEED),count(YEAR_BUILT),stddev_samp(PIN),stddev_samp(ACRES_POLY),stddev_samp(TOTAL_TAX),stddev_samp(TAX_CAPAC),stddev_samp(FIN_SQ_FT),stddev_samp(NUM_UNITS),stddev_samp(EMV_LAND),stddev_samp(EMV_TOTAL),stddev_samp(GARAGESQFT),stddev_samp(EMV_BLDG),stddev_samp(SALE_VALUE),stddev_samp(ACRES_DEED),stddev_samp(YEAR_BUILT),LAKE_NAME_x,CITY,COUNTY,MAJOR_WATERSHED_x,avg(Secchi_Depth_RESULT),avg(Total_Phosphorus_RESULT),stddev_samp(Secchi_Depth_RESULT),stddev_samp(Total_Phosphorus_RESULT),DNR_ID_Site_Number,Mean(log_phosphorus),Std Dev(log_phosphorus),Mean(Secchi_Depth_RESULT),Std Dev(Secchi_Depth_RESULT),rec_1,rec_2,rec_3,rec_4,rec_5,seasonal_1,seasonal_2,seasonal_3,seasonal_4,seasonal_5,physical_1,physical_2,physical_3,physical_4,physical_5,LAKE_NAME_y,MAJOR_WATERSHED_y,longitude,latitude,num.rec.readings,num.physical.readings,rec.avg,physical.avg,seasonal.grade,LakeSite,Number Properties,Mean(ACRES_POLY),Std Dev(ACRES_POLY),N(Ag Preserve - Yes),N(Basement - Yes),Median(EMV_TOTAL),Interquartile Range(EMV_TOTAL),Median(FIN_SQ_FT),Interquartile Range(FIN_SQ_FT),N(Green ACRE - Yes),N(Homestead - Partial),N(Homestead - Yes),N(Single Unit),N(Multiple Unit),Median(SALE_VALUE),Interquartile Range(SALE_VALUE),Median(TOTAL_TAX),Interquartile Range(TOTAL_TAX),N(Sales that year),N(Built that year)
762,762,70001800-01,2013,,1.1001853077432158,0.0,0.0,1199.7498345466581,,89094.28634458416,272061.85748952127,618.273851590106,182967.57114493716,181424.38385175378,0.8746525479814695,1658.9627178469007,4533,4533,4533,4533,4533,0,4533,4533,3396,4533,4533,4533,4533,,4.808305687491681,0.0,0.0,7183.531576647401,,185190.7582645677,1115939.298387903,268.4797836014049,957469.5883939295,190080.65280044946,5.572212041760556,744.1995152596155,Cates Lake,Savage,Scott,Lower Minnesota River,2.15,0.024454545454545458,0.3619392214170771,0.015794705672241168,70001800-01,-3.826322293,0.4483841328,2.15,0.3619392214,0,0,0,10,0,0,0,0,1,0,0,2,5,3,0,Cates Lake,Lower Minnesota River,-93.39037061,44.72747129,10,10,4.0,3.1,B,Cates Lake-1,382,0.737,1.1624784504,0,0,280700,172500.0,1424.0,609.0,0,0,324,0,0,278900.0,237000.0,,,0,0
763,763,82008700-01,2007,,0.5966136328185931,41.747699266885036,52.46233036967711,32.60427390422711,0.3610503282275711,113659.57728903447,275811.3866791452,,161923.91982530025,110963.82077678989,2.0461885821244725,1627.3148494774607,25562,25644,25644,25644,25644,916,25644,25644,0,25644,25644,25644,25644,,6.247673590276602,374.5639775627295,466.95986425301385,306.8859623445858,0.4895998228261453,278052.583437054,502130.863945426,,353912.9216807058,162339.0735326349,10.466741783275957,756.1506975396825,Regional Park Lake,Cottage Grove,Washington,Mississippi River - Twin Cities,1.72,0.059142857142857136,0.3488170485130182,0.00405908739450021,82008700-01,-2.82975167,0.0669498248,1.72,0.3488170485,0,0,1,5,1,0,0,1,0,0,0,2,4,1,0,Regional Park Lake,Mississippi River - Twin Cities,-92.90248396,44.80553214,7,7,4.0,2.8571428571,C,Regional Park Lake-1,9,,,0,0,1129000,1737100.0,0.0,0.0,0,9,0,0,0,,,,,0,0
764,764,10021800-01,2012,,0.5477743769129862,3005.7044162658503,0.0,1638.7679638536654,61.22222222222222,64078.25389884856,225664.81562454448,,161586.56172569597,180867.40693776414,0.18811397755429227,1734.3619005975806,6861,6861,6861,6861,6861,18,6861,6861,0,6861,6861,6861,6861,,2.769901770546126,14878.30934820935,0.0,6313.482419428843,35.914204228403506,168774.8714747662,946511.1395177912,,837844.9619850675,276270.12105100875,2.3176567724113104,669.2959906427783,Grace Lake,Chaska,Carver,Lower Minnesota River,1.3178571428571428,0.15807142857142858,0.6392926207497275,0.11941425265128,10021800-01,-2.043444563,0.62455323,1.3178571429,0.6392926207,0,0,9,5,0,0,1,0,0,0,0,2,6,5,1,Grace Lake,Lower Minnesota River,-93.60623072,44.82448386,14,14,3.3571428571,3.3571428571,D,Grace Lake-1,461,0.7153775744,2.9388926575,0,0,85500,130850.0,1020.0,551.0,0,0,307,0,8,143700.0,82700.0,1628.0,1938.0,23,0
765,765,82009002-01,2008,,0.4687574046011849,354536.2308857969,0.0,0.0,,91872.07604353217,354602.6036644166,,262279.70794875326,93180.24521283923,0.4486058685769389,1813.5424989668,7259,7259,7259,7259,7259,0,7259,7259,0,7259,7259,7259,7259,,1.5306179712466503,1021943.441427872,0.0,0.0,,242424.74871937593,1021947.1938719052,,809688.0119316848,488426.88520355633,1.482381562431486,566.8967097553339,Wilmes Lake,Woodbury,Washington,Mississippi River - Twin Cities,1.1090909090909091,0.07872727272727273,0.19725387425622568,0.03253641316768309,82009002-01,-2.608564032,0.3754885861,1.1090909091,0.1972538743,0,6,5,0,0,0,0,1,0,0,0,5,6,0,0,Wilmes Lake,Mississippi River - Twin Cities,-92.91260488,44.92794439,11,11,2.4545454545,2.5454545455,C,Wilmes Lake-1,599,0.5593969849,1.6892328701,0,0,360800,97600.0,0.0,0.0,0,599,0,0,0,375000.0,82900.0,360800.0,97600.0,7,0
766,766,82051400-01,2010,,7.1407909604519775,0.0,0.0,1524.8418079096045,1.0,217369.4915254237,493306.2146892655,1038.4333333333334,275936.7231638418,370074.7175141243,10.897005649717515,1113.1694915254238,354,354,354,354,354,198,354,354,180,354,354,354,354,,16.37561762592177,0.0,0.0,1664.444464179505,0.0,282916.5856232255,675492.4278440007,414.3814681152119,527081.6233605721,644446.1961838382,18.88059268782614,989.6145268240344,Rest Area Pond,West Lakeland Township,Washington,Lower St. Croix River,0.622,0.2016,0.10549354903921322,0.10946049515692867,82051400-01,-1.72870388,0.5298519498,0.622,0.105493549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Rest Area Pond,Lower St. Croix River,-92.81688162,44.95345401,0,0,,,D,Rest Area Pond-1,18,5.1488888889,7.8072100077,0,0,328100,1029000.0,0.0,3736.75,0,0,4,6,0,1700000.0,1877750.0,,,0,0
767,767,82010600-01,2013,,16.493333333333336,0.0,3170.0,1630.5,0.7777777777777778,361991.66666666674,547166.6666666665,770.44,185175.0,119741.55555555555,0.0,1476.0277777777776,72,72,72,72,72,72,72,72,50,72,72,72,72,,80.39148276657454,0.0,1885.8267063007627,1163.5472596126522,0.481260733473784,1204710.333105075,1267359.1971686194,273.28240308650453,146042.37929209374,190529.30707979482,0.0,858.6520876747645,Elmo Lake,Lake Elmo,Washington,Lower St. Croix River,5.933333333333334,0.014499999999999997,1.6280868117722307,0.00887130204648675,82010600-01,-4.360562561,0.5237943167,5.9333333333,1.6280868118,3,3,0,0,0,0,0,0,0,1,1,5,0,0,0,Elmo Lake,Lower St. Croix River,-92.88418587,44.98314906,6,6,1.5,1.8333333333,A,Elmo Lake-1,62,1.4961290323,1.33859402,0,0,330500,279300.0,1522.0,2401.0,0,0,52,44,2,147000.0,436350.0,,,0,0
768,768,82010600-01,2014,,16.493333333333336,0.0,3512.0,1630.5,0.7777777777777778,388919.44444444455,581338.8888888889,770.44,192419.44444444447,119741.55555555555,0.0,1476.0277777777776,72,72,72,72,72,72,72,72,50,72,72,72,72,,80.39148276657454,0.0,2003.2415702386959,1163.5472596126522,0.481260733473784,1202055.7030095216,1264248.574746297,273.28240308650453,146112.34886151087,190529.30707979482,0.0,858.6520876747645,Elmo Lake,Lake Elmo,Washington,Lower St. Croix River,4.75,0.017833333333333333,0.8803408430829506,0.0137610561610171,82010600-01,-4.235567641,0.6706089934,4.75,0.8803408431,1,3,2,0,0,0,0,0,0,1,1,4,1,0,0,Elmo Lake,Lower St. Croix River,-92.88418587,44.98314906,6,6,2.1666666667,2.0,A,Elmo Lake-1,62,1.4961290323,1.33859402,0,0,373400,276700.0,1522.0,2401.0,0,0,52,44,2,147000.0,436350.0,,,0,0
769,769,82003400-01,2006,,14.753333333333336,776.1481481481482,0.0,663.7777777777778,,307455.55555555556,431625.92592592596,,124170.37037037035,0.0,26.44592592592593,571.5555555555555,27,27,27,27,27,0,27,27,0,27,27,27,27,,21.650041215096675,1548.9350113919143,0.0,1222.5339489806638,,276978.48060444824,407755.5947761172,,234014.35165524948,0.0,22.905178665240964,897.859648674529,East Boot Lake,May Township,Washington,Lower St. Croix River,2.8955714285714285,0.065,2.3543514929553218,0.06255664100104268,82003400-01,-3.048964713,0.818503548,2.8955714286,2.354351493,0,1,3,3,0,0,0,0,1,0,0,2,3,1,1,East Boot Lake,Lower St. Croix River,-92.83095448,45.16485991,7,7,3.2857142857,3.1428571429,B,East Boot Lake-1,18,20.131,18.180998903,0,0,34750,420475.0,0.0,482.0,2,0,7,0,0,,,88.0,1883.0,0,0
770,770,82033400-01,2014,,12.534482758620687,0.0,3364.896551724138,1298.2528735632186,0.6588235294117647,238058.6206896552,394413.7931034483,786.9607843137254,156355.1724137931,106300.45977011496,0.0,1271.3793103448277,174,174,174,174,174,170,174,174,102,174,174,174,174,,12.615986991337495,0.0,2203.838448777891,1121.340302679637,0.4755051173256227,193968.54852121652,264818.9701971531,336.50604047860224,143594.7869331027,193869.6275353936,0.0,948.8435095320116,Kismet Lake,Grant,Washington,Lower St. Croix River,1.625,0.032916666666666664,0.3452666953372289,0.011712140813029974,82033400-01,-3.479629674,0.3953655504,1.625,0.3452666953,0,5,7,0,0,0,0,0,0,0,0,7,5,0,0,Kismet Lake,Lower St. Croix River,-92.8917326,45.09536417,12,12,2.5833333333,2.4166666667,F,Kismet Lake-1,28,13.898571429,20.091672812,0,0,367300,67600.0,1632.5,2122.0,4,0,26,20,0,305500.0,391125.0,,,0,0
771,771,19034800-01,2013,,0.5728810853950518,3494.7753391859533,2026.5057196062785,2158.87363660548,1.0948390529396117,58702.899707368975,222200.65176908753,348.86578877361,163497.75206171855,159383.91447193405,0.0,1929.2710827347696,7518,7518,7518,7518,7518,7518,7518,7518,7518,7518,7518,7518,7518,,4.4769149073173935,18447.830249587423,8370.218093338975,8104.793591451374,4.558393541248886,231991.19814467226,787309.9963285434,269.4879800577747,662438.109533728,110393.19535177908,0.0,342.2506873569817,Valley Lake,Lakeville,Dakota,Mississippi River - Lake Pepin,1.1545454545454543,0.17709090909090908,0.598938454874349,0.11243171665100073,19034800-01,-1.942771917,0.7247377684,1.1545454545,0.5989384549,4,3,2,1,0,1,0,0,0,0,3,4,4,0,0,Valley Lake,Mississippi River - Lake Pepin,-93.20902364,44.71508954,10,11,2.0,2.0909090909,F,Valley Lake-1,227,0.6120704846,1.7182800709,0,0,173000,32400.0,1758.0,460.0,0,0,201,215,0,172450.0,115620.0,2060.0,382.0,10,0
772,772,10001100-01,2004,,0.7124010914051842,3612.712141882674,0.0,1335.4542974079127,,108005.5934515689,324750.2046384721,,216744.61118690317,207885.57025920876,0.2034106412005457,1747.987721691678,733,733,733,733,733,0,733,733,0,733,733,733,733,,1.5810301226548398,2135.388845031161,0.0,675.5282447478679,,78118.23030400155,170076.13271318798,,127396.27952643618,199255.07689625173,1.4601648951519657,646.2602367196082,St. Joe Lake,Chanhassen,Carver,Mississippi River - Twin Cities,2.6294117647058823,0.02482352941176472,0.6898955590181323,0.009098319172501364,10001100-01,-3.759163921,0.3685889413,2.6294117647,0.689895559,7,0,4,5,0,0,0,0,0,1,1,10,6,0,0,St. Joe Lake,Mississippi River - Twin Cities,-93.62296909,44.8756457,16,17,2.4375,2.2941176471,A,St. Joe Lake-1,304,0.8737171053,1.7645959903,0,0,322800,302600.0,1303.0,863.25,0,0,238,0,0,339577.0,273810.0,4177.0,3984.5,20,0
773,773,27064500-01,2005,,0.0,2422.0409080692293,1610.3885142728702,0.0,,32666.526185659703,163987.27242076868,,131197.46572263428,95012.15677680376,0.0,1810.7593841312653,17796,17796,17796,17796,17796,0,17796,17796,0,17796,17796,17796,17796,,0.0,7084.14057389507,3903.163755271756,0.0,,60160.8230396542,224417.95509643573,,182520.7557363132,168502.07132440887,0.0,481.3755747097123,South Rice Lake,Golden Valley,Hennepin,Mississippi River - Twin Cities,0.78,0.11913333333333335,0.2704493615131253,0.08546082366179476,27064500-01,-2.329125502,0.6242971943,0.78,0.2704493615,0,0,0,9,4,0,1,0,0,0,0,5,3,2,3,South Rice Lake,Mississippi River - Twin Cities,-93.33291166,45.00574348,13,13,4.3076923077,3.2307692308,D,South Rice Lake-1,284,,,0,0,278000,102000.0,0.0,0.0,0,0,272,0,0,151000.0,140900.0,3781.0,1424.0,8,0
774,774,82010300-01,2007,,0.0,0.0,0.0,0.0,,103663.87640449438,281627.52808988764,,177963.65168539327,135099.9359550562,0.8825337078651689,1791.1348314606741,3560,3560,3560,3560,3560,0,3560,3560,0,3560,3560,3560,3560,,0.0,0.0,0.0,0.0,,158739.67426269173,276367.9747173197,,159377.78664265995,329701.65827915195,4.6913870897102665,591.6577287751418,Olson Lake,Lake Elmo,Washington,Lower St. Croix River,2.4636363636363634,0.026727272727272718,0.9656839309761004,0.007938399197456742,82010300-01,-3.662428579,0.2994769381,2.4636363636,0.965683931,8,2,0,0,0,0,0,0,1,0,4,6,1,0,0,Olson Lake,Lower St. Croix River,-92.94542621,45.01857051,10,11,1.2,1.7272727273,B,Olson Lake-1,463,,,0,0,339000,172700.0,0.0,0.0,0,458,0,0,0,198000.0,193500.0,,,4,0
775,775,82002300-01,2004,,0.3276625541847283,2932.625541847283,0.0,0.0,,72399.36645548517,245726.6755585195,,173327.30910303435,31972.397799266426,0.3233377792597533,0.0,2999,2999,2999,2999,2999,0,2999,2999,0,2999,2999,2999,2999,,8.566899549044795,7185.608715428036,0.0,0.0,,71459.41800686604,458353.72028298205,,415096.37923478783,61725.34429793491,0.63727244858513,0.0,Lily Lake,Stillwater,Washington,Lower St. Croix River,1.8722857142857143,0.04271428571428571,0.2743797333901287,0.0044614753058558896,82002300-01,-3.157925241,0.104920237,1.8722857143,0.2743797334,0,7,0,0,0,0,0,1,0,0,1,4,2,0,0,Lily Lake,Lower St. Croix River,-92.82307526,45.04910509,7,7,2.0,2.1428571429,C,Lily Lake-1,674,0.4457058824,0.7699023625,0,0,199700,81900.0,0.0,0.0,0,0,674,0,0,116000.0,57500.0,1944.0,938.0,0,0
776,776,82013200-01,2007,,0.0,0.0,0.0,0.0,,202967.40890688263,343032.7935222672,,140065.38461538462,78200.51821862349,6.4664979757085,1268.172064777328,988,988,988,988,988,0,988,988,0,988,988,988,988,,0.0,0.0,0.0,0.0,,150196.81357158866,229877.5239242893,,126806.57535932644,162744.20340533534,8.889272115685461,944.1256424451036,Woodpile Lake,Grant Township,Washington,Lower St. Croix River,2.2207142857142856,0.04971428571428571,0.2900004105087408,0.008616153157766827,82013200-01,-3.01439277,0.1739356474,2.2207142857,0.2900004105,0,1,2,4,0,0,0,0,1,0,0,1,3,3,0,Woodpile Lake,Lower St. Croix River,-92.90332792,45.06868739,7,7,3.4285714286,3.2857142857,B,Woodpile Lake-1,33,,,0,0,545000,332900.0,0.0,0.0,3,32,0,0,0,32008.5,203377.75,,,0,0
777,777,82013200-01,2006,,3.6113360323886647,2137.1902834008097,0.0,1155.0971659919028,,150174.0890688259,319124.2914979757,,168950.2024291498,65930.57085020244,6.466943319838054,1276.2813765182186,494,494,494,494,494,0,494,494,0,494,494,494,494,,8.498487410842515,1762.5647020266656,0.0,1003.8692561485424,,123284.37326094898,228974.6171770207,,151057.45850751625,139171.08254838607,8.893457002379352,942.2725387591008,Woodpile Lake,Grant Township,Washington,Lower St. Croix River,1.349714285714286,0.07414285714285715,0.5312672630248402,0.024855774456039863,82013200-01,-2.644858343,0.3094323066,1.3497142857,0.531267263,0,0,2,5,0,0,0,1,0,0,0,0,5,2,0,Woodpile Lake,Lower St. Croix River,-92.90332792,45.06868739,7,7,3.7142857143,3.2857142857,C,Woodpile Lake-1,35,8.613125,8.835652565,0,0,425000,296900.0,1337.0,1887.0,3,0,30,0,0,22000.0,34478.0,3764.0,2725.5,0,0
778,778,82016200-01,2006,,3.684297658862876,1660.1321070234117,0.0,1133.7207357859531,,159981.18729096992,300047.7424749164,,140066.55518394648,100053.55434782608,7.115518394648827,1361.3996655518395,1196,1196,1196,1196,1196,0,1196,1196,0,1196,1196,1196,1196,,10.474124231573636,1374.308620132301,0.0,893.9898273951362,,357246.47367220453,363547.9954891624,,109755.43258047255,139306.24613934418,14.145984139055955,920.6720462264597,Shields Lake,Forest Lake,Washington,Lower St. Croix River,1.2844285714285717,1.6821600000000003,0.8757949983420089,3.2387716894938223,82016200-01,-0.586573431,1.4919073375,1.2844285714,0.8757949983,0,0,7,6,1,0,1,0,0,0,0,2,10,0,2,Shields Lake,Lower St. Croix River,-92.94485894,45.25287409,14,14,3.5714285714,3.1428571429,D,Shields Lake-1,80,4.8790243902,8.4201089081,0,0,235000,318200.0,1038.0,1568.0,2,0,57,0,0,143750.0,173052.0,1973.0,2808.0,12,0
779,779,82005400-01,2007,,0.0,0.0,0.0,0.0,,164130.52391799545,283119.13439635537,,118988.61047835991,75924.14578587699,6.86519362186788,1180.9612756264235,878,878,878,878,878,0,878,878,0,878,878,878,878,,0.0,0.0,0.0,0.0,,123521.7148007559,197913.56059396427,,123337.447605646,119709.71874506287,13.423968689149158,966.860171601436,Bone Lake,Scandia,Washington,Lower St. Croix River,1.25,0.037333333333333316,0.291547594742265,0.015223337347638328,82005400-01,-3.341714706,0.3231305529,1.25,0.2915475947,1,8,1,0,0,0,0,1,0,0,1,7,2,0,0,Bone Lake,Lower St. Croix River,-92.86026082,45.28659868,10,10,2.0,2.1,C,Bone Lake-1,261,,,0,0,296300,266050.0,0.0,0.0,14,250,0,0,0,136000.0,133875.0,,,0,0
780,780,10008000-01,2007,,8.398601626016259,1662.2520325203254,1396.689430894309,1180.0195121951222,,105279.837398374,208740.325203252,,103460.48780487805,76705.5918699187,8.080569105691053,1263.5756097560975,1230,1230,1230,1230,1230,0,1230,1230,0,1230,1230,1230,1230,,24.740941062993212,1957.874851254096,1419.2455528448263,2856.490711116463,,156363.63477964827,340944.08886650397,,275457.7131778153,110887.82189103225,25.07613524832671,947.0737598763317,Rutz Lake,Waconia Township,Carver,Lower Minnesota River,0.6585714285714286,0.172,0.2671097509407305,0.08522519189379002,10008000-01,-1.905794725,0.6314064238,0.6585714286,0.2671097509,0,0,5,1,0,1,0,0,0,0,0,3,1,3,0,Rutz Lake,Lower Minnesota River,-93.85951756,44.87183629,6,7,3.1666666667,3.0,F,Rutz Lake-1,26,13.328076923,22.391603072,1,1,322800,336775.0,0.0,1942.5,2,0,9,0,0,51500.0,83000.0,1803.0,2310.25,0,0
781,781,82002500-01,2004,,10.655958904109587,1695.3287671232874,0.0,0.0,,264141.0958904109,543734.2465753425,,279593.1506849315,10724.657534246577,23.037397260273966,0.0,146,146,146,146,146,0,146,146,0,146,146,146,146,,21.273751434776248,1752.576842172254,0.0,0.0,,248815.7666783925,980805.8734733256,,898742.6389824714,45133.46882860432,28.69880305217107,0.0,Louise Lake,Stillwater Township,Washington,Lower St. Croix River,2.1770000000000005,,0.6854978725957752,,82002500-01,,,2.177,0.6854978726,0,4,1,0,0,0,0,0,0,0,0,1,3,2,0,Louise Lake,Lower St. Croix River,-92.84729796,45.12194563,5,6,2.2,3.1666666667,F,Louise Lake-1,29,15.275,19.768889701,0,0,334500,520700.0,0.0,0.0,2,0,29,0,0,172450.0,34900.0,2250.0,1786.0,0,0
782,782,19002601-01,2011,,1.950327117826717,4282.3932647484335,3213.238225365697,3041.864009001769,0.0,110773.75823822537,338020.2057547018,562.6396126584806,226976.3301719981,116866.69176981194,0.6630011252210254,1601.3507474682526,12442,12442,12442,12442,12442,10666,12442,12442,10017,12442,12442,12442,12442,,8.491210423876781,15097.829107360578,19318.459512056583,12852.95977463569,0.0,244907.8607209489,1043388.1251901521,387.6641220769557,928689.8773497413,212961.0140259944,4.141756638656228,788.1497187774098,Marion Lake,Lakeville,Dakota,Mississippi River - Lake Pepin,1.8821428571428571,0.03178571428571428,0.8351893251180887,0.010990755356057348,19002601-01,-3.512341615,0.3843909008,1.8821428571,0.8351893251,13,0,1,0,0,0,0,0,1,0,5,8,1,0,0,Marion Lake,Mississippi River - Lake Pepin,-93.27557035,44.65825741,14,14,1.1428571429,1.7142857143,B,Marion Lake-1,489,1.2064959016,5.0473781406,0,0,269500,219400.0,2149.0,1966.0,22,0,363,0,0,220800.0,155000.0,3446.0,3124.5,2,0
783,783,82008700-01,2014,,2.692552223849535,45.79418792877515,2466.8267941108456,1143.8921606413319,0.8467465753424658,92862.22924535576,254962.4527865567,553.7045701849837,161779.31087643572,202574.27056193637,0.0,1657.306482694828,12973,12973,12973,12973,12973,12848,12973,12973,11028,12973,12973,12973,12973,,11.683917392043787,406.5656631949996,7351.608903231037,699.2228365085272,0.3641141635036056,206589.44195285,509845.1377251488,259.01156463179433,390699.2235761932,635129.2746031504,0.0,730.6090166857193,Regional Park Lake,Cottage Grove,Washington,Mississippi River - Twin Cities,2.513333333333333,0.0515,1.0288569709472095,0.028112274899054327,82008700-01,-3.085948942,0.5336772476,2.5133333333,1.0288569709,0,2,2,2,0,0,0,1,0,0,0,4,2,0,0,Regional Park Lake,Mississippi River - Twin Cities,-92.90248396,44.80553214,6,6,3.0,2.3333333333,C,Regional Park Lake-1,10,23.836,16.462209383,0,0,646700,1300525.0,0.0,562.0,0,0,2,2,0,,,,,0,0
784,784,27104501-01,2011,,1.4940888798701293,7056.860186688312,4540.220474837663,0.0,,142265.68587662338,351846.4082792208,,209580.72240259737,191769.53814935067,0.0,1900.2074878246756,9856,9856,9856,9856,9856,0,9856,9856,0,9856,9856,9856,9856,,3.600867129038289,62972.27005186542,33689.268346218065,0.0,,397218.6517962768,1710989.9339337482,,1509471.737145725,628548.6432333515,0.0,368.02695380954043,Normandale Lake,Bloomington,Hennepin,Lower Minnesota River,1.4875000000000005,0.06566666666666666,0.5980623474426152,0.0250199920063936,27104501-01,-2.793577228,0.40856541,1.4875,0.5980623474,0,0,0,3,5,0,0,1,0,0,0,2,0,2,4,Normandale Lake,Lower Minnesota River,-93.35252741,44.84884412,8,8,4.625,4.0,C,Normandale Lake-1,511,1.9788258317,4.9242187189,0,0,306200,433300.0,0.0,0.0,0,0,334,0,0,365000.0,257705.5,4892.0,6181.0,10,0
785,785,10001300-01,2013,,0.7248609003540719,7218.422357106729,0.0,2310.03186646434,81.5,119001.18866970154,346822.3823975721,,227821.1937278705,224956.5508345979,0.3758851795649974,1881.282245827011,3954,3954,3954,3954,3954,8,3954,3954,0,3954,3954,3954,3954,,2.9520435269397574,30928.38833939814,0.0,7254.390512654372,58.32666628567074,299850.0522826141,977883.8265026069,,754934.8413093737,679108.9151536984,2.610956014733035,463.34962614311684,Susan Lake,Chanhassen,Carver,Lower Minnesota River,1.2769230769230768,0.055769230769230765,0.7715286192076157,0.02083328205121893,10001300-01,-2.94713318,0.3584244333,1.2769230769,0.7715286192,8,5,0,0,0,0,0,1,0,0,3,5,4,1,0,Susan Lake,Lower Minnesota River,-93.54157073,44.85197945,13,13,1.3846153846,2.2307692308,C,Susan Lake-1,473,0.9468498943,4.0638347107,0,0,315600,197800.0,1936.0,1089.5,2,0,410,0,4,248000.0,175125.0,4546.0,2886.0,28,0
786,786,27005300-01,2009,,0.8546321552055313,3922.456012293508,3157.812139838648,1027.8961774875143,,94901.49827122553,289239.45447560505,422.6734771093454,194337.95620437962,145845.0801959278,0.0,1825.6585670380332,10412,10412,10412,10412,10412,0,10412,10412,7929,10412,10412,10412,10412,,2.7580017846480858,13634.719878420194,9731.251361972025,756.0161846800697,,172890.04524092365,689942.624276954,172.7614931215279,557675.6980396472,456750.73905119975,0.0,496.1005363023425,Cobblecrest Lake,St. Louis Park,Hennepin,Mississippi River - Twin Cities,0.285,0.1738,0.07472170590486632,0.06023804630150467,27005300-01,-1.806298003,0.3589883327,0.285,0.0747217059,0,0,0,10,0,1,0,0,0,0,1,2,7,0,0,Cobblecrest Lake,Mississippi River - Twin Cities,-93.39348337,44.95013,10,10,4.0,2.6,F,Cobblecrest Lake-1,465,0.4909892473,0.7791899321,0,0,235300,81250.0,1206.0,578.5,0,0,400,0,0,135000.0,134250.0,2910.0,1060.0,12,0
787,787,82001000-01,2007,,0.0,0.0,0.0,0.0,,228586.89547581907,609968.9547581903,,381382.0592823713,210189.9937597504,4.371950078003119,1557.9890795631825,1282,1282,1282,1282,1282,0,1282,1282,0,1282,1282,1282,1282,,0.0,0.0,0.0,0.0,,239501.8192428677,847575.0966912295,,689800.0968316012,344639.54750126944,10.802425022103217,816.646206874835,McDonald Lake,Baytown Township,Washington,Lower St. Croix River,1.2666666666666666,0.053125000000000006,0.7314369419163894,0.01308693459687398,82001000-01,-2.962236642,0.2507364411,1.2666666667,0.7314369419,0,2,1,2,4,0,1,0,0,0,0,2,1,2,4,McDonald Lake,Lower St. Croix River,-92.84392332,45.01696278,9,9,3.8888888889,3.8888888889,D,McDonald Lake-1,133,,,0,0,778800,335950.0,0.0,0.0,0,133,0,0,0,242389.0,600000.0,,,5,0
